acc_x,acc_y,acc_z,vel_x,vel_y,vel_z,ang_acc_roll,ang_acc_pitch,ang_acc_yaw,ang_vel_roll,ang_vel_pitch,ang_vel_yaw,x,y,z,roll,pitch,yaw,u1,u2,u3,x1,x2,x3,x4,x5,x6
0.0,0.0,0.005996227264404297,3.7416326999664307,-1.3643172979354858,0.21902891993522644,0.0010240823030471802,0.0,0.0,-0.008091945201158524,-0.0035156807862222195,0.0,48.58309555053711,-17.689056396484375,-27.207475662231445,0.19584912061691284,-0.4287445843219757,-19.997039794921875,-0.6034058522083161,-0.47663980326643335,-2.563930309307014,1.7518490552902222,0.21902891993522644,0.19584912061691284,-0.36682567968964575,-0.4287445843219757,0.20144850905053316
0.0,0.0,0.005891919136047363,3.7416326999664307,-1.3643176555633545,0.21905837953090668,0.0010322779417037964,0.0,0.0,-0.008086783811450005,-0.0035176905803382397,0.0,48.601806640625,-17.695877075195312,-27.20638084411621,0.1940162628889084,-0.4269755482673645,-19.997041702270508,-0.5874808035964755,-0.45998922044511636,-2.5597863929381375,1.7521904706954956,0.21905837953090668,0.1940162628889084,-0.36650842605158684,-0.4269755482673645,0.20156367025338112
0.0,0.0,0.005790591239929199,3.7416326999664307,-1.3643178939819336,0.21908733248710632,0.0010408461093902588,0.0,0.0,-0.008081579580903053,-0.003519661258906126,0.0,48.62051773071289,-17.70269775390625,-27.20528793334961,0.19218501448631287,-0.42525434494018555,-19.997039794921875,-0.5714478567673565,-0.4432973798505619,-2.5558478742276374,1.7525367736816406,0.21908733248710632,0.19218501448631287,-0.3661896248348057,-0.42525434494018555,0.20167659013532102
0.0,0.0,0.005683302879333496,3.7416326999664307,-1.3643182516098022,0.219115749001503,0.001049041748046875,0.0,0.0,-0.008076334372162819,-0.003521611914038658,0.0,48.63922882080078,-17.70952033996582,-27.204193115234375,0.1903553605079651,-0.423519492149353,-19.99704360961914,-0.5555822014905187,-0.42669961040196663,-2.551665878282516,1.7528784275054932,0.219115749001503,0.1903553605079651,-0.3658690092153847,-0.423519492149353,0.2017883626744151
0.0,0.0,0.0055849552154541016,3.7416326999664307,-1.3643184900283813,0.21914367377758026,0.0010579824447631836,0.0,0.0,-0.008071044459939003,-0.003523533698171377,0.0,48.65793991088867,-17.716341018676758,-27.203100204467773,0.18852727115154266,-0.4217914342880249,-19.99704360961914,-0.5397726709791673,-0.4101377039485753,-2.5476350162306556,1.753222107887268,0.21914367377758026,0.18852727115154266,-0.36554647246375677,-0.4217914342880249,0.2018984809052199
0.0,0.0,0.0054776668548583984,3.7416326999664307,-1.36431884765625,0.21917106211185455,0.001066550612449646,0.0,0.0,-0.008065711706876755,-0.0035254303365945816,0.0,48.67665100097656,-17.723161697387695,-27.20200538635254,0.18670091032981873,-0.4200429320335388,-19.99705696105957,-0.5239695433162384,-0.39359249471340674,-2.543535887918999,1.7535654306411743,0.21917106211185455,0.18670091032981873,-0.36522214799188074,-0.4200429320335388,0.20200715828686952
0.0,0.0,0.005379319190979004,3.7416326999664307,-1.36431884765625,0.21919795870780945,0.0010747462511062622,0.0,0.0,-0.008060337975621223,-0.0035272957757115364,0.0,48.69536209106445,-17.729984283447266,-27.200912475585938,0.18487612903118134,-0.41830122470855713,-19.997055053710938,-0.5080800924746741,-0.3770196727578946,-2.5394965899290862,1.7539119720458984,0.21919795870780945,0.18487612903118134,-0.36489630262367423,-0.41830122470855713,0.20211404794827104
0.0,0.0,0.005272030830383301,3.7416326999664307,-1.36431884765625,0.21922431886196136,0.0010825693607330322,0.0,0.0,-0.008054925128817558,-0.0035291346721351147,0.0,48.71406936645508,-17.736804962158203,-27.199819564819336,0.18305298686027527,-0.4165663719177246,-19.997060775756836,-0.49216888573627915,-0.36044993866298175,-2.535358622397417,1.754255771636963,0.21922431886196136,0.18305298686027527,-0.3645687762647867,-0.4165663719177246,0.20221941671334207
0.0,0.0,0.005170702934265137,3.7416326999664307,-1.36431884765625,0.2192501723766327,0.0010911375284194946,0.0,0.0,-0.00804946944117546,-0.003530946560204029,0.0,48.73278045654297,-17.74362564086914,-27.19872283935547,0.18123140931129456,-0.4148246645927429,-19.997058868408203,-0.4763815000584275,-0.34395015520806405,-2.531271907398368,1.7545969486236572,0.2192501723766327,0.18123140931129456,-0.36423954223282634,-0.4148246645927429,0.20232323789969087
0.0,0.0,0.005075335502624512,3.7416326999664307,-1.36431884765625,0.2192755490541458,0.0011000782251358032,0.0,0.0,-0.008043969050049782,-0.0035327267833054066,0.0,48.75149154663086,-17.75044822692871,-27.19762420654297,0.17941159009933472,-0.4130556285381317,-19.9970645904541,-0.4606383483237112,-0.32748228410387475,-2.5272664744396534,1.7549482583999634,0.2192755490541458,0.17941159009933472,-0.36390846711583436,-0.4130556285381317,0.20242524468339979
