acc_x,acc_y,acc_z,vel_x,vel_y,vel_z,ang_acc_roll,ang_acc_pitch,ang_acc_yaw,ang_vel_roll,ang_vel_pitch,ang_vel_yaw,x,y,z,roll,pitch,yaw,u1,u2,u3,x1,x2,x3,x4,x5,x6,u1_d,u2_d,u3_d,pwm_1,pwm_2,pwm_3,error_h,error_r,error_p,ref
0.0,0.0,0.111,0.001,0.0,-0.184,0.0,-0.009,0.0,0.0,-0.002,0.0,57.0,-0.1,-25.093,-0.001,-0.366,0.0,-3.559,-3.563,3.868,3.255,-0.184,-0.001,-0.002,-0.366,0.12,-3.281,-3.282,2.662,18.355,18.393,-34.39,-2.255,0.001,0.366,3.0
0.0,0.0,0.111,0.001,0.0,-0.183,0.0,-0.009,0.0,0.0,-0.002,0.0,57.0,-0.1,-25.094,-0.001,-0.365,0.0,-3.555,-3.558,3.852,3.254,-0.183,-0.001,-0.001,-0.365,0.122,-3.281,-3.282,2.662,18.355,18.393,-34.39,-2.254,0.001,0.365,3.0
0.0,0.0,0.111,0.001,0.0,-0.183,0.0,-0.009,0.0,0.0,-0.002,0.0,57.0,-0.1,-25.095,-0.001,-0.365,0.0,-3.55,-3.553,3.836,3.253,-0.183,-0.001,-0.001,-0.365,0.125,-3.281,-3.282,2.662,18.355,18.393,-34.39,-2.253,0.001,0.365,3.0
0.0,0.0,0.111,0.001,0.0,-0.182,0.0,-0.008,0.0,0.0,-0.002,0.0,57.0,-0.1,-25.096,-0.001,-0.364,0.0,-3.545,-3.548,3.821,3.252,-0.182,-0.001,-0.001,-0.364,0.127,-3.281,-3.282,2.662,18.355,18.393,-34.39,-2.252,0.001,0.364,3.0
0.0,0.0,0.11,0.001,0.0,-0.181,0.0,-0.008,0.0,0.0,-0.002,0.0,57.0,-0.1,-25.097,-0.001,-0.363,0.0,-3.54,-3.543,3.805,3.251,-0.181,-0.001,-0.001,-0.363,0.13,-3.213,-3.214,2.602,19.2,19.238,-34.347,-2.251,0.001,0.363,3.0
0.0,0.0,0.11,0.001,0.0,-0.181,0.0,-0.008,0.0,0.0,-0.002,0.0,57.0,-0.1,-25.098,-0.001,-0.363,0.0,-3.535,-3.538,3.789,3.251,-0.181,-0.001,-0.001,-0.363,0.132,-3.213,-3.214,2.602,19.2,19.238,-34.347,-2.251,0.001,0.363,3.0
0.0,0.0,0.11,0.001,0.0,-0.18,0.0,-0.007,0.0,0.0,-0.002,0.0,57.0,-0.1,-25.098,-0.001,-0.362,0.0,-3.529,-3.533,3.774,3.25,-0.18,-0.001,-0.001,-0.362,0.134,-3.213,-3.214,2.602,19.2,19.238,-34.347,-2.25,0.001,0.362,3.0
0.0,0.0,0.11,0.001,0.0,-0.18,0.0,-0.007,0.0,0.0,-0.002,0.0,57.0,-0.1,-25.099,-0.001,-0.361,0.0,-3.524,-3.527,3.758,3.249,-0.18,-0.001,-0.001,-0.361,0.136,-3.213,-3.214,2.602,19.2,19.238,-34.347,-2.249,0.001,0.361,3.0
0.0,0.0,0.11,0.001,0.0,-0.179,0.0,-0.007,0.0,0.0,-0.002,0.0,57.0,-0.1,-25.1,-0.002,-0.361,0.0,-3.519,-3.522,3.743,3.248,-0.179,-0.002,-0.001,-0.361,0.138,-3.15,-3.15,2.545,19.924,19.961,-34.243,-2.248,0.002,0.361,3.0
0.0,0.0,0.11,0.001,0.0,-0.179,0.0,-0.006,0.0,0.0,-0.002,0.0,57.0,-0.1,-25.101,-0.002,-0.36,0.0,-3.513,-3.516,3.727,3.247,-0.179,-0.002,-0.001,-0.36,0.14,-3.15,-3.15,2.545,19.924,19.961,-34.243,-2.247,0.002,0.36,3.0
0.0,0.0,0.11,0.001,0.0,-0.178,0.0,-0.006,0.0,0.0,-0.002,0.0,57.0,-0.1,-25.102,-0.002,-0.359,0.0,-3.507,-3.51,3.712,3.246,-0.178,-0.002,-0.001,-0.359,0.141,-3.15,-3.15,2.545,19.924,19.961,-34.243,-2.246,0.002,0.359,3.0
0.0,0.0,0.11,0.001,0.0,-0.178,0.0,-0.006,0.0,0.0,-0.002,0.0,57.0,-0.1,-25.103,-0.002,-0.359,0.0,-3.501,-3.504,3.696,3.245,-0.178,-0.002,-0.001,-0.359,0.143,-3.15,-3.15,2.545,19.924,19.961,-34.243,-2.245,0.002,0.359,3.0
0.0,0.0,0.11,0.001,0.0,-0.177,0.0,-0.006,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.104,-0.002,-0.358,0.0,-3.495,-3.498,3.68,3.244,-0.177,-0.002,-0.001,-0.358,0.145,-3.091,-3.092,2.493,20.536,20.568,-34.082,-2.244,0.002,0.358,3.0
0.0,0.0,0.11,0.001,0.0,-0.176,0.0,-0.005,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.105,-0.002,-0.357,0.0,-3.489,-3.492,3.665,3.244,-0.176,-0.002,-0.001,-0.357,0.146,-3.091,-3.092,2.493,20.536,20.568,-34.082,-2.244,0.002,0.357,3.0
0.0,0.0,0.11,0.001,0.0,-0.176,0.0,-0.005,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.106,-0.002,-0.356,0.0,-3.483,-3.486,3.65,3.243,-0.176,-0.002,-0.001,-0.356,0.148,-3.091,-3.092,2.493,20.536,20.568,-34.082,-2.243,0.002,0.356,3.0
0.0,0.0,0.111,0.001,0.0,-0.175,0.0,-0.005,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.106,-0.002,-0.356,0.0,-3.476,-3.479,3.634,3.242,-0.175,-0.002,-0.001,-0.356,0.149,-3.091,-3.092,2.493,20.536,20.568,-34.082,-2.242,0.002,0.356,3.0
0.0,0.0,0.111,0.001,0.0,-0.175,0.0,-0.004,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.107,-0.002,-0.355,0.0,-3.47,-3.473,3.619,3.241,-0.175,-0.002,-0.001,-0.355,0.15,-3.036,-3.037,2.443,21.045,21.075,-33.876,-2.241,0.002,0.355,3.0
0.0,0.0,0.111,0.001,0.0,-0.174,0.0,-0.004,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.108,-0.002,-0.354,0.0,-3.463,-3.466,3.603,3.24,-0.174,-0.002,-0.001,-0.354,0.152,-3.036,-3.037,2.443,21.045,21.075,-33.876,-2.24,0.002,0.354,3.0
0.0,0.0,0.111,0.001,0.0,-0.174,0.0,-0.004,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.109,-0.002,-0.353,0.0,-3.457,-3.46,3.588,3.239,-0.174,-0.002,-0.001,-0.353,0.153,-3.036,-3.037,2.443,21.045,21.075,-33.876,-2.239,0.002,0.353,3.0
0.0,0.0,0.111,0.001,0.0,-0.173,0.0,-0.004,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.11,-0.002,-0.353,0.0,-3.45,-3.453,3.573,3.238,-0.173,-0.002,-0.001,-0.353,0.154,-3.036,-3.037,2.443,21.045,21.075,-33.876,-2.238,0.002,0.353,3.0
0.0,0.0,0.111,0.001,0.0,-0.173,0.0,-0.004,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.111,-0.002,-0.352,0.0,-3.443,-3.446,3.558,3.238,-0.173,-0.002,-0.001,-0.352,0.155,-2.985,-2.986,2.396,21.466,21.495,-33.63,-2.238,0.002,0.352,3.0
0.0,0.0,0.111,0.001,0.0,-0.172,0.0,-0.003,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.112,-0.002,-0.351,0.0,-3.437,-3.439,3.542,3.237,-0.172,-0.002,-0.001,-0.351,0.156,-2.985,-2.986,2.396,21.466,21.495,-33.63,-2.237,0.002,0.351,3.0
0.0,0.0,0.111,0.001,0.0,-0.171,0.0,-0.003,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.113,-0.002,-0.35,0.0,-3.43,-3.432,3.527,3.236,-0.171,-0.002,-0.001,-0.35,0.157,-2.985,-2.986,2.396,21.466,21.495,-33.63,-2.236,0.002,0.35,3.0
0.0,0.0,0.111,0.001,0.0,-0.171,0.0,-0.003,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.113,-0.002,-0.349,0.0,-3.423,-3.425,3.512,3.235,-0.171,-0.002,-0.001,-0.349,0.158,-2.985,-2.986,2.396,21.466,21.495,-33.63,-2.235,0.002,0.349,3.0
0.0,0.0,0.112,0.001,0.0,-0.17,0.0,-0.003,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.114,-0.002,-0.349,0.0,-3.416,-3.419,3.497,3.234,-0.17,-0.002,-0.001,-0.349,0.158,-2.937,-2.938,2.351,21.819,21.846,-33.352,-2.234,0.002,0.349,3.0
0.0,0.0,0.112,0.001,0.0,-0.17,0.0,-0.003,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.115,-0.002,-0.348,0.0,-3.409,-3.411,3.482,3.233,-0.17,-0.002,-0.001,-0.348,0.159,-2.937,-2.938,2.351,21.819,21.846,-33.352,-2.233,0.002,0.348,3.0
0.0,0.0,0.112,0.001,0.0,-0.169,0.0,-0.003,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.116,-0.002,-0.347,0.0,-3.401,-3.404,3.467,3.232,-0.169,-0.002,-0.001,-0.347,0.16,-2.937,-2.938,2.351,21.819,21.846,-33.352,-2.232,0.002,0.347,3.0
0.0,0.0,0.112,0.001,0.0,-0.169,0.0,-0.002,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.117,-0.002,-0.346,0.0,-3.394,-3.397,3.452,3.232,-0.169,-0.002,-0.001,-0.346,0.161,-2.937,-2.938,2.351,21.819,21.846,-33.352,-2.232,0.002,0.346,3.0
0.0,0.0,0.112,0.001,0.0,-0.168,0.0,-0.002,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.118,-0.002,-0.345,0.0,-3.387,-3.39,3.437,3.231,-0.168,-0.002,0.0,-0.345,0.161,-2.891,-2.893,2.309,22.117,22.141,-33.053,-2.231,0.002,0.345,3.0
0.0,0.0,0.112,0.001,0.0,-0.168,0.0,-0.002,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.118,-0.002,-0.345,0.0,-3.38,-3.382,3.423,3.23,-0.168,-0.002,0.0,-0.345,0.162,-2.891,-2.893,2.309,22.117,22.141,-33.053,-2.23,0.002,0.345,3.0
0.0,0.0,0.112,0.001,0.0,-0.167,0.0,-0.002,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.119,-0.002,-0.344,0.0,-3.372,-3.375,3.408,3.229,-0.167,-0.002,0.0,-0.344,0.162,-2.891,-2.893,2.309,22.117,22.141,-33.053,-2.229,0.002,0.344,3.0
0.0,0.0,0.113,0.0,0.0,-0.166,0.0,-0.002,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.12,-0.002,-0.343,0.0,-3.365,-3.368,3.393,3.228,-0.166,-0.002,0.0,-0.343,0.163,-2.891,-2.893,2.309,22.117,22.141,-33.053,-2.228,0.002,0.343,3.0
0.0,0.0,0.113,0.0,0.0,-0.166,0.0,-0.002,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.121,-0.002,-0.342,0.0,-3.358,-3.36,3.378,3.228,-0.166,-0.002,0.0,-0.342,0.163,-2.847,-2.848,2.268,22.369,22.393,-32.739,-2.228,0.002,0.342,3.0
0.0,0.0,0.113,0.0,0.0,-0.165,0.0,-0.002,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.122,-0.002,-0.341,0.0,-3.35,-3.353,3.364,3.227,-0.165,-0.002,0.0,-0.341,0.164,-2.847,-2.848,2.268,22.369,22.393,-32.739,-2.227,0.002,0.341,3.0
0.0,0.0,0.113,0.0,0.0,-0.165,0.0,-0.002,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.123,-0.002,-0.341,0.0,-3.343,-3.345,3.349,3.226,-0.165,-0.002,0.0,-0.341,0.164,-2.847,-2.848,2.268,22.369,22.393,-32.739,-2.226,0.002,0.341,3.0
0.0,0.0,0.113,0.0,0.0,-0.164,0.0,-0.002,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.123,-0.002,-0.34,0.0,-3.335,-3.338,3.335,3.225,-0.164,-0.002,0.0,-0.34,0.165,-2.847,-2.848,2.268,22.369,22.393,-32.739,-2.225,0.002,0.34,3.0
0.0,0.0,0.113,0.0,0.0,-0.164,0.0,-0.002,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.124,-0.002,-0.339,0.0,-3.328,-3.33,3.32,3.224,-0.164,-0.002,0.0,-0.339,0.165,-2.804,-2.805,2.229,22.6,22.624,-32.416,-2.224,0.002,0.339,3.0
0.0,0.0,0.113,0.0,0.0,-0.163,0.0,-0.002,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.125,-0.002,-0.338,0.0,-3.32,-3.322,3.306,3.224,-0.163,-0.002,0.0,-0.338,0.166,-2.804,-2.805,2.229,22.6,22.624,-32.416,-2.224,0.002,0.338,3.0
0.0,0.0,0.114,0.0,0.0,-0.162,0.0,-0.001,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.126,-0.002,-0.337,0.0,-3.312,-3.315,3.292,3.223,-0.162,-0.002,0.0,-0.337,0.166,-2.804,-2.805,2.229,22.6,22.624,-32.416,-2.223,0.002,0.337,3.0
0.0,0.0,0.114,0.0,0.0,-0.162,0.0,-0.001,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.127,-0.002,-0.336,0.0,-3.305,-3.307,3.277,3.222,-0.162,-0.002,0.0,-0.336,0.167,-2.804,-2.805,2.229,22.6,22.624,-32.416,-2.222,0.002,0.336,3.0
0.0,0.0,0.114,0.0,0.0,-0.161,0.0,-0.001,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.127,-0.002,-0.336,0.0,-3.297,-3.299,3.263,3.221,-0.161,-0.002,0.0,-0.336,0.167,-2.76,-2.762,2.19,22.819,22.841,-32.094,-2.221,0.002,0.336,3.0
0.0,0.0,0.114,0.0,0.0,-0.161,0.0,-0.001,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.128,-0.002,-0.335,0.0,-3.289,-3.292,3.249,3.22,-0.161,-0.002,0.0,-0.335,0.167,-2.76,-2.762,2.19,22.819,22.841,-32.094,-2.22,0.002,0.335,3.0
0.0,0.0,0.114,0.0,0.0,-0.16,0.0,-0.001,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.129,-0.002,-0.334,0.0,-3.281,-3.284,3.235,3.22,-0.16,-0.002,0.0,-0.334,0.168,-2.76,-2.762,2.19,22.819,22.841,-32.094,-2.22,0.002,0.334,3.0
0.0,0.0,0.114,0.0,0.0,-0.16,0.0,-0.001,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.13,-0.002,-0.333,0.0,-3.273,-3.276,3.221,3.219,-0.16,-0.002,0.0,-0.333,0.168,-2.76,-2.762,2.19,22.819,22.841,-32.094,-2.219,0.002,0.333,3.0
0.0,0.0,0.114,0.0,0.0,-0.159,0.0,-0.001,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.131,-0.002,-0.332,0.0,-3.266,-3.268,3.207,3.218,-0.159,-0.002,0.0,-0.332,0.169,-2.122,-2.101,1.982,33.315,33.718,-34.717,-2.218,0.002,0.332,3.0
0.0,0.0,0.113,0.0,0.0,-0.158,0.0,0.0,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.131,-0.002,-0.331,0.0,-3.251,-3.253,3.191,3.217,-0.158,-0.002,0.0,-0.331,0.169,-2.122,-2.101,1.982,33.315,33.718,-34.717,-2.217,0.002,0.331,3.0
0.0,0.0,0.113,0.0,0.0,-0.158,0.0,0.0,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.132,-0.002,-0.331,0.0,-3.236,-3.238,3.175,3.216,-0.158,-0.002,0.0,-0.331,0.169,-2.122,-2.101,1.982,33.315,33.718,-34.717,-2.216,0.002,0.331,3.0
0.0,0.0,0.112,0.0,0.0,-0.157,0.0,0.0,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.133,-0.002,-0.33,0.0,-3.221,-3.222,3.159,3.216,-0.157,-0.002,0.0,-0.33,0.169,-2.122,-2.101,1.982,33.315,33.718,-34.717,-2.216,0.002,0.33,3.0
0.0,0.0,0.111,0.0,0.0,-0.157,0.0,0.0,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.134,-0.002,-0.329,0.0,-3.206,-3.207,3.143,3.215,-0.157,-0.002,0.0,-0.329,0.169,-2.091,-2.072,1.95,32.816,33.17,-34.181,-2.215,0.002,0.329,3.0
0.0,0.0,0.11,0.0,0.0,-0.156,0.0,0.0,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.135,-0.002,-0.328,0.0,-3.191,-3.192,3.128,3.214,-0.156,-0.002,0.0,-0.328,0.169,-2.091,-2.072,1.95,32.816,33.17,-34.181,-2.214,0.002,0.328,3.0
0.0,0.0,0.109,0.0,0.0,-0.156,0.0,0.001,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.135,-0.002,-0.327,0.0,-3.177,-3.178,3.112,3.213,-0.156,-0.002,0.0,-0.327,0.168,-2.091,-2.072,1.95,32.816,33.17,-34.181,-2.213,0.002,0.327,3.0
0.0,0.0,0.109,0.0,0.0,-0.155,0.0,0.002,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.136,-0.002,-0.326,0.0,-3.162,-3.163,3.097,3.213,-0.155,-0.002,0.0,-0.326,0.168,-2.091,-2.072,1.95,32.816,33.17,-34.181,-2.213,0.002,0.326,3.0
0.0,0.0,0.108,0.0,0.0,-0.155,0.0,0.002,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.137,-0.002,-0.325,0.0,-3.148,-3.148,3.081,3.212,-0.155,-0.002,0.0,-0.325,0.167,-2.067,-2.052,1.921,32.221,32.499,-33.597,-2.212,0.002,0.325,3.0
0.0,0.0,0.108,0.0,0.0,-0.154,0.0,0.002,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.138,-0.002,-0.325,0.0,-3.133,-3.134,3.066,3.211,-0.154,-0.002,0.0,-0.325,0.167,-2.067,-2.052,1.921,32.221,32.499,-33.597,-2.211,0.002,0.325,3.0
0.0,0.0,0.107,0.0,0.0,-0.154,0.0,0.003,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.138,-0.002,-0.324,0.0,-3.119,-3.119,3.051,3.21,-0.154,-0.002,0.0,-0.324,0.166,-2.067,-2.052,1.921,32.221,32.499,-33.597,-2.21,0.002,0.324,3.0
0.0,0.0,0.107,0.0,0.0,-0.153,0.0,0.003,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.139,-0.002,-0.323,0.0,-3.105,-3.105,3.036,3.21,-0.153,-0.002,0.0,-0.323,0.165,-2.067,-2.052,1.921,32.221,32.499,-33.597,-2.21,0.002,0.323,3.0
0.0,0.0,0.106,0.0,0.0,-0.152,0.0,0.003,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.14,-0.002,-0.322,0.0,-3.091,-3.091,3.021,3.209,-0.152,-0.002,0.0,-0.322,0.164,-2.05,-2.038,1.897,31.545,31.741,-32.979,-2.209,0.002,0.322,3.0
0.0,0.0,0.106,0.0,0.0,-0.152,0.0,0.003,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.141,-0.002,-0.321,0.0,-3.077,-3.077,3.006,3.208,-0.152,-0.002,0.0,-0.321,0.163,-2.05,-2.038,1.897,31.545,31.741,-32.979,-2.208,0.002,0.321,3.0
0.0,0.0,0.105,0.0,0.0,-0.151,0.0,0.004,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.142,-0.002,-0.321,0.0,-3.063,-3.063,2.991,3.207,-0.151,-0.002,0.0,-0.321,0.162,-2.05,-2.038,1.897,31.545,31.741,-32.979,-2.207,0.002,0.321,3.0
0.0,0.0,0.105,0.0,0.0,-0.151,0.0,0.004,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.142,-0.002,-0.32,0.0,-3.05,-3.049,2.977,3.207,-0.151,-0.002,0.0,-0.32,0.161,-2.05,-2.038,1.897,31.545,31.741,-32.979,-2.207,0.002,0.32,3.0
0.0,0.0,0.105,0.0,0.0,-0.15,0.0,0.004,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.143,-0.002,-0.319,0.0,-3.036,-3.035,2.962,3.206,-0.15,-0.002,0.001,-0.319,0.16,-2.038,-2.03,1.875,30.802,30.92,-32.337,-2.206,0.002,0.319,3.0
0.0,0.0,0.104,0.0,0.0,-0.15,0.0,0.004,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.144,-0.002,-0.318,0.0,-3.023,-3.022,2.948,3.205,-0.15,-0.002,0.001,-0.318,0.159,-2.038,-2.03,1.875,30.802,30.92,-32.337,-2.205,0.002,0.318,3.0
0.0,0.0,0.104,0.0,0.0,-0.149,0.0,0.005,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.145,-0.002,-0.317,0.0,-3.01,-3.009,2.934,3.204,-0.149,-0.002,0.001,-0.317,0.157,-2.038,-2.03,1.875,30.802,30.92,-32.337,-2.204,0.002,0.317,3.0
0.0,0.0,0.104,0.0,0.0,-0.149,0.0,0.005,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.145,-0.002,-0.317,0.0,-2.996,-2.995,2.919,3.204,-0.149,-0.002,0.001,-0.317,0.156,-2.038,-2.03,1.875,30.802,30.92,-32.337,-2.204,0.002,0.317,3.0
0.0,0.0,0.104,0.0,0.0,-0.148,0.0,0.005,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.146,-0.002,-0.316,0.0,-2.983,-2.982,2.905,3.203,-0.148,-0.002,0.002,-0.316,0.155,-2.03,-2.026,1.856,30.02,30.067,-31.684,-2.203,0.002,0.316,3.0
0.0,0.0,0.104,0.0,0.0,-0.148,0.0,0.005,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.147,-0.002,-0.315,0.0,-2.97,-2.969,2.891,3.202,-0.148,-0.002,0.002,-0.315,0.153,-2.03,-2.026,1.856,30.02,30.067,-31.684,-2.202,0.002,0.315,3.0
0.0,0.0,0.103,0.0,0.0,-0.147,0.0,0.005,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.148,-0.002,-0.314,0.0,-2.958,-2.957,2.877,3.202,-0.147,-0.002,0.002,-0.314,0.152,-2.03,-2.026,1.856,30.02,30.067,-31.684,-2.202,0.002,0.314,3.0
0.0,0.0,0.103,0.0,0.0,-0.147,0.0,0.005,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.148,-0.002,-0.314,0.0,-2.945,-2.944,2.864,3.201,-0.147,-0.002,0.002,-0.314,0.15,-2.03,-2.026,1.856,30.02,30.067,-31.684,-2.201,0.002,0.314,3.0
0.0,0.0,0.103,0.0,0.0,-0.146,0.0,0.005,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.149,-0.002,-0.313,0.0,-2.932,-2.931,2.85,3.2,-0.146,-0.002,0.002,-0.313,0.149,-2.026,-2.025,1.838,29.215,29.207,-31.033,-2.2,0.002,0.313,3.0
0.0,0.0,0.103,0.0,0.0,-0.146,0.0,0.005,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.15,-0.002,-0.312,0.0,-2.92,-2.919,2.836,3.199,-0.146,-0.002,0.002,-0.312,0.147,-2.026,-2.025,1.838,29.215,29.207,-31.033,-2.199,0.002,0.312,3.0
0.0,0.0,0.103,0.0,0.0,-0.145,0.0,0.005,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.15,-0.002,-0.311,0.0,-2.908,-2.907,2.823,3.199,-0.145,-0.002,0.002,-0.311,0.146,-2.026,-2.025,1.838,29.215,29.207,-31.033,-2.199,0.002,0.311,3.0
0.0,0.0,0.103,0.0,0.0,-0.145,0.0,0.005,0.0,0.0,-0.003,0.0,57.0,-0.1,-25.151,-0.002,-0.311,0.0,-2.896,-2.895,2.81,3.198,-0.145,-0.002,0.002,-0.311,0.144,-2.026,-2.025,1.838,29.215,29.207,-31.033,-2.198,0.002,0.311,3.0
0.0,0.0,0.103,0.0,0.0,-0.144,0.0,0.005,0.0,0.0,-0.002,0.0,57.0,-0.1,-25.152,-0.002,-0.31,0.0,-2.884,-2.883,2.796,3.197,-0.144,-0.002,0.002,-0.31,0.143,-2.024,-2.025,1.822,28.415,28.364,-30.395,-2.197,0.002,0.31,3.0
0.0,0.0,0.103,0.0,0.0,-0.144,0.0,0.005,0.0,0.0,-0.002,0.0,57.0,-0.1,-25.153,-0.002,-0.309,0.0,-2.872,-2.871,2.783,3.197,-0.144,-0.002,0.002,-0.309,0.141,-2.024,-2.025,1.822,28.415,28.364,-30.395,-2.197,0.002,0.309,3.0
0.0,0.0,0.103,0.0,0.0,-0.143,0.0,0.005,0.0,0.0,-0.002,0.0,57.0,-0.1,-25.153,-0.002,-0.308,0.0,-2.861,-2.859,2.77,3.196,-0.143,-0.002,0.002,-0.308,0.139,-2.024,-2.025,1.822,28.415,28.364,-30.395,-2.196,0.002,0.308,3.0
0.0,0.0,0.103,0.0,0.0,-0.143,0.0,0.005,0.0,0.0,-0.002,0.0,57.0,-0.1,-25.154,-0.002,-0.308,0.0,-2.849,-2.848,2.757,3.195,-0.143,-0.002,0.002,-0.308,0.138,-2.024,-2.025,1.822,28.415,28.364,-30.395,-2.195,0.002,0.308,3.0
0.0,0.0,0.103,0.0,0.0,-0.142,0.0,0.005,0.0,0.0,-0.002,0.0,57.0,-0.1,-25.155,-0.002,-0.307,0.0,-2.837,-2.836,2.745,3.195,-0.142,-0.002,0.002,-0.307,0.136,-2.022,-2.025,1.805,27.634,27.564,-29.781,-2.195,0.002,0.307,3.0
0.0,0.0,0.103,0.0,0.0,-0.142,0.0,0.005,0.0,0.0,-0.002,0.0,57.0,-0.1,-25.155,-0.002,-0.306,0.0,-2.826,-2.825,2.732,3.194,-0.142,-0.002,0.002,-0.306,0.135,-2.022,-2.025,1.805,27.634,27.564,-29.781,-2.194,0.002,0.306,3.0
0.0,0.0,0.102,0.0,0.0,-0.141,0.0,0.005,0.0,0.0,-0.002,0.0,57.0,-0.1,-25.156,-0.002,-0.306,0.0,-2.815,-2.814,2.719,3.193,-0.141,-0.002,0.002,-0.306,0.134,-2.022,-2.025,1.805,27.634,27.564,-29.781,-2.193,0.002,0.306,3.0
0.0,0.0,0.102,0.0,0.0,-0.141,0.0,0.005,0.0,0.0,-0.002,0.0,57.0,-0.1,-25.157,-0.001,-0.305,0.0,-2.804,-2.803,2.707,3.192,-0.141,-0.001,0.002,-0.305,0.132,-2.022,-2.025,1.805,27.634,27.564,-29.781,-2.192,0.001,0.305,3.0
0.0,0.0,0.102,0.0,0.0,-0.14,0.0,0.005,0.0,0.0,-0.002,0.0,57.0,-0.1,-25.158,-0.001,-0.304,0.0,-2.793,-2.792,2.694,3.192,-0.14,-0.001,0.002,-0.304,0.131,-2.021,-2.024,1.789,26.898,26.817,-29.198,-2.192,0.001,0.304,3.0
0.0,0.0,0.102,0.0,0.0,-0.14,0.0,0.005,0.0,0.0,-0.002,0.0,57.0,-0.1,-25.158,-0.001,-0.304,0.0,-2.783,-2.782,2.682,3.191,-0.14,-0.001,0.002,-0.304,0.129,-2.021,-2.024,1.789,26.898,26.817,-29.198,-2.191,0.001,0.304,3.0
0.0,0.0,0.102,0.0,0.0,-0.139,0.0,0.005,0.0,0.0,-0.002,0.0,57.0,-0.1,-25.159,-0.001,-0.303,0.0,-2.772,-2.771,2.67,3.19,-0.139,-0.001,0.002,-0.303,0.128,-2.021,-2.024,1.789,26.898,26.817,-29.198,-2.19,0.001,0.303,3.0
0.0,0.0,0.102,0.0,0.0,-0.139,0.0,0.004,0.0,0.0,-0.002,0.0,57.0,-0.1,-25.16,-0.001,-0.303,0.0,-2.761,-2.761,2.658,3.19,-0.139,-0.001,0.002,-0.303,0.127,-2.021,-2.024,1.789,26.898,26.817,-29.198,-2.19,0.001,0.303,3.0
